Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,,,
large_complex,SEIRS,0.3,1,0.3,0.1,0.006260928,0.001895507,0.001428108,0.004192925,0.990769863,0.972301082,0.958877619,0.98870402,,,
large_complex,SEIRS,0.3,1,0.3,0.2,0.006625187,0.002398307,0.001332641,0.003796159,0.970663948,0.953546705,0.964722632,0.961955579,,,
large_complex,SEIRS,0.3,1,0.3,0.3,0.006094438,0.002036507,0.001515099,0.003253287,0.964759938,0.964623803,0.952905316,0.953566174,,,
large_complex,SEIRS,0.3,1,0.3,0.4,0.006656404,0.002351037,0.001389688,0.003260944,0.947811051,0.954806903,0.961811441,0.941393299,,,
large_complex,SEIRS,0.3,1,0.3,0.5,0.006382353,0.002271722,0.001447526,0.003001861,0.946041478,0.957383182,0.958173618,0.93730884,,,
large_complex,SEIRS,0.3,1,0.3,0.6,0.006841603,0.00259987,0.001331827,0.003070821,0.924271481,0.946497113,0.965341142,0.867742265,,,
large_complex,SEIRS,0.3,1,0.3,0.7,0.006753399,0.002705997,0.001360731,0.002882591,0.918337537,0.937838587,0.963430978,0.838954985,,,
large_complex,SEIRS,0.3,1,0.3,0.8,0.006610235,0.002511643,0.001422142,0.002912396,0.92048653,0.947870573,0.959528752,0.846649785,,,
large_complex,SEIRS,0.3,1,0.3,0.9,0.006578209,0.002338311,0.001409147,0.003026968,0.918613893,0.957154965,0.960375205,0.819891376,,,
large_complex,SEIRS,0.3,1,0.3,1,0.006365277,0.002253667,0.001513842,0.003025507,0.921029295,0.955711443,0.952927722,nan,,,
large_complex,SEIRS,0.3,1,0.4,0.1,0.006616099,0.00223241,0.001306614,0.004735201,0.98763503,0.94245902,0.967577872,0.980918582,,,
large_complex,SEIRS,0.3,1,0.4,0.2,0.006622176,0.002256732,0.00134605,0.003897913,0.969498567,0.937378016,0.966220891,0.967158508,,,
large_complex,SEIRS,0.3,1,0.4,0.3,0.006934571,0.002174597,0.001381505,0.003838418,0.948400051,0.942265339,0.964918091,0.951724199,,,
large_complex,SEIRS,0.3,1,0.4,0.4,0.006544798,0.002165047,0.001377012,0.003352929,0.939911655,0.94379786,0.965675598,0.926021921,,,
large_complex,SEIRS,0.3,1,0.4,0.5,0.006316916,0.001914249,0.001422704,0.00320496,0.938658703,0.960380785,0.963162982,0.917167504,,,
large_complex,SEIRS,0.3,1,0.4,0.6,0.006498757,0.002143081,0.001398384,0.003091394,0.924393662,0.948076352,0.964339237,0.895898031,,,
large_complex,SEIRS,0.3,1,0.4,0.7,0.006832454,0.00246666,0.001360481,0.003059203,0.903953254,0.927616352,0.96574901,0.863891519,,,
large_complex,SEIRS,0.3,1,0.4,0.8,0.006542795,0.002098381,0.001417999,0.003079478,0.911803029,0.951661202,0.963210244,0.895719902,,,
large_complex,SEIRS,0.3,1,0.4,0.9,0.006732404,0.002167226,0.001429317,0.00323597,0.898025545,0.946812339,0.962099224,0.765076614,,,
large_complex,SEIRS,0.3,1,0.4,1,0.00698181,0.002495819,0.001366328,0.003217453,0.879559405,0.924803768,0.965243224,nan,,,
large_complex,SEIRS,0.3,1,0.5,0.1,0.006025541,0.002002181,0.001358965,0.004243062,0.991217762,0.939098067,0.966406308,0.986539235,,,
large_complex,SEIRS,0.3,1,0.5,0.2,0.006367715,0.002033416,0.001372396,0.004021757,0.971031725,0.937084218,0.965809334,0.963098156,,,
large_complex,SEIRS,0.3,1,0.5,0.3,0.006881345,0.00195607,0.001391286,0.004077648,0.943996626,0.942768741,0.96552688,0.934835135,,,
large_complex,SEIRS,0.3,1,0.5,0.4,0.006380303,0.001785654,0.001424725,0.003521361,0.94067763,0.954590661,0.964328074,0.925631152,,,
large_complex,SEIRS,0.3,1,0.5,0.5,0.006698289,0.002212947,0.001390713,0.003307019,0.918479831,0.924232987,0.964943213,0.904059995,,,
large_complex,SEIRS,0.3,1,0.5,0.6,0.00669793,0.002127782,0.001413399,0.003248576,0.909454284,0.931857712,0.964189576,0.892386625,,,
large_complex,SEIRS,0.3,1,0.5,0.7,0.006760624,0.002179793,0.001428718,0.003213778,0.897205102,0.92685526,0.963424346,0.863380873,,,
large_complex,SEIRS,0.3,1,0.5,0.8,0.006505411,0.001917278,0.001462155,0.003176391,0.902776581,0.945884725,0.962746691,0.888160191,,,
large_complex,SEIRS,0.3,1,0.5,0.9,0.006796101,0.002112986,0.001431092,0.003293366,0.883213441,0.931951948,0.964240688,0.866737749,,,
large_complex,SEIRS,0.3,1,0.5,1,0.006864352,0.002128054,0.001425696,0.003358217,0.873687204,0.931594802,0.964303662,nan,,,
large_complex,SEIRS,0.3,1,0.6,0.1,0.006497279,0.001993118,0.001481137,0.004977199,0.987553778,0.926457025,0.961009194,0.979280176,,,
large_complex,SEIRS,0.3,1,0.6,0.2,0.006427046,0.002039823,0.001560869,0.004143039,0.969596155,0.924219616,0.954924561,0.960527923,,,
large_complex,SEIRS,0.3,1,0.6,0.3,0.006286005,0.002058245,0.00159055,0.003814537,0.950048217,0.923259788,0.952540323,0.92117771,,,
large_complex,SEIRS,0.3,1,0.6,0.4,0.006174953,0.002103453,0.001576092,0.00304895,0.945732445,0.919017247,0.953120209,0.949766752,,,
large_complex,SEIRS,0.3,1,0.6,0.5,0.006536123,0.002141929,0.001612871,0.003277367,0.920633541,0.91596314,0.950064319,0.898101291,,,
large_complex,SEIRS,0.3,1,0.6,0.6,0.006787333,0.001945841,0.00150115,0.00344451,0.902473411,0.931886842,0.959297739,0.902881161,,,
large_complex,SEIRS,0.3,1,0.6,0.7,0.006952498,0.001935365,0.00151731,0.003554251,0.88516227,0.933487724,0.958079946,0.884389065,,,
large_complex,SEIRS,0.3,1,0.6,0.8,0.006869236,0.00208721,0.001505062,0.003315308,0.878425528,0.920374985,0.958757333,0.878467985,,,
large_complex,SEIRS,0.3,1,0.6,0.9,0.006877441,0.00195583,0.001509506,0.003436962,0.870678792,0.931876444,0.95952866,0.848847961,,,
large_complex,SEIRS,0.3,1,0.6,1,0.006952247,0.00201976,0.001507452,0.003469082,0.859512937,0.926580509,0.95964586,nan,,,
large_complex,SEIRS,0.3,1,0.7,0.1,0.006046587,0.001995494,0.001625172,0.004725506,0.989584513,0.91340257,0.949335564,0.980098557,,,
large_complex,SEIRS,0.3,1,0.7,0.2,0.006355773,0.002072695,0.00165739,0.004275942,0.968078923,0.906035757,0.947116991,0.954935441,,,
large_complex,SEIRS,0.3,1,0.7,0.3,0.006533298,0.001896184,0.00156862,0.003880532,0.948183864,0.923494873,0.954521774,0.94566173,,,
large_complex,SEIRS,0.3,1,0.7,0.4,0.006611095,0.002082504,0.001664279,0.003642179,0.927991347,0.9059571,0.947132066,0.912955012,,,
large_complex,SEIRS,0.3,1,0.7,0.5,0.00668308,0.002013258,0.001651785,0.003418154,0.913739979,0.913288232,0.948406374,0.923319084,,,
large_complex,SEIRS,0.3,1,0.7,0.6,0.006984487,0.002090888,0.001724058,0.00350545,0.889037526,0.905976737,0.942911264,0.902459543,,,
large_complex,SEIRS,0.3,1,0.7,0.7,0.007032503,0.00203793,0.001688966,0.003515713,0.874167015,0.911417116,0.945908808,0.873119268,,,
large_complex,SEIRS,0.3,1,0.7,0.8,0.007226192,0.002159137,0.001759395,0.003566119,0.8539419,0.899361517,0.940487149,0.832889423,,,
large_complex,SEIRS,0.3,1,0.7,0.9,0.00705155,0.002015119,0.001687641,0.003505941,0.85369993,0.914265871,0.946348116,0.813076639,,,
large_complex,SEIRS,0.3,1,0.7,1,0.007175309,0.002085448,0.001728553,0.003596587,0.837871462,0.907965824,0.943008465,nan,,,
large_complex,SEIRS,0.3,1,0.8,0.1,0.005920809,0.002171525,0.001968791,0.004665848,0.990876626,0.883230193,0.925413137,0.980639166,,,
large_complex,SEIRS,0.3,1,0.8,0.2,0.006692808,0.001994761,0.001852808,0.004691405,0.963092414,0.904341227,0.934376384,0.949771639,,,
large_complex,SEIRS,0.3,1,0.8,0.3,0.006432561,0.002014688,0.001902603,0.003980041,0.947532178,0.902745115,0.93077605,0.932445692,,,
large_complex,SEIRS,0.3,1,0.8,0.4,0.006809751,0.001997016,0.001858171,0.003902061,0.92044647,0.905005703,0.934392089,0.91019825,,,
large_complex,SEIRS,0.3,1,0.8,0.5,0.006552945,0.002165758,0.001975637,0.003458335,0.911041484,0.886124841,0.925449052,0.878900038,,,
large_complex,SEIRS,0.3,1,0.8,0.6,0.007222886,0.002295627,0.002107292,0.003672956,0.872670569,0.870324462,0.91532969,0.857454574,,,
large_complex,SEIRS,0.3,1,0.8,0.7,0.006937755,0.002036258,0.001868406,0.003460009,0.872973455,0.90154355,0.933997319,0.864625864,,,
large_complex,SEIRS,0.3,1,0.8,0.8,0.007108315,0.002149215,0.001940913,0.003460452,0.852405751,0.888792277,0.928371233,0.8395221,,,
large_complex,SEIRS,0.3,1,0.8,0.9,0.007209537,0.002101719,0.001936919,0.003574628,0.837175517,0.894460871,0.928717733,0.812637075,,,
large_complex,SEIRS,0.3,1,0.8,1,0.007335705,0.002152291,0.001937696,0.003670273,0.820375419,0.888216331,0.928581752,nan,,,
large_complex,SEIRS,0.3,1,0.9,0.1,0.006118209,0.00198766,0.002028581,0.004783764,0.99073027,0.895926089,0.922440162,0.983022062,,,
large_complex,SEIRS,0.3,1,0.9,0.2,0.00632008,0.00211148,0.002184635,0.004496148,0.968335689,0.881445606,0.910616412,0.94977122,,,
large_complex,SEIRS,0.3,1,0.9,0.3,0.007042712,0.002133786,0.002172547,0.00455984,0.930938044,0.879053217,0.911693524,0.909108862,,,
large_complex,SEIRS,0.3,1,0.9,0.4,0.006691829,0.002140898,0.002165399,0.003853673,0.922464766,0.87851166,0.912334426,0.902849641,,,
large_complex,SEIRS,0.3,1,0.9,0.5,0.006857986,0.002103725,0.002170914,0.003710889,0.897617355,0.883508558,0.911877879,0.878866452,,,
large_complex,SEIRS,0.3,1,0.9,0.6,0.006997443,0.002041328,0.002106226,0.003662384,0.878524886,0.891339049,0.916959228,0.862752849,,,
large_complex,SEIRS,0.3,1,0.9,0.7,0.007074522,0.002256875,0.002316094,0.003457205,0.860474067,0.864240845,0.90072737,0.847678278,,,
large_complex,SEIRS,0.3,1,0.9,0.8,0.007218048,0.002104861,0.002139276,0.003598504,0.841239101,0.884025994,0.914542221,0.827547677,,,
large_complex,SEIRS,0.3,1,0.9,0.9,0.007402181,0.002218129,0.002263056,0.003656683,0.819360738,0.869824252,0.904935967,0.81988092,,,
large_complex,SEIRS,0.3,1,0.9,1,0.007447655,0.002211326,0.002252558,0.00370455,0.806283118,0.870921915,0.905801221,nan,,,
large_complex,SEIRS,0.3,1,1,0.1,0.006239187,0.002192623,0.002488885,0.004999544,0.989861555,0.86191138,0.888795096,0.980166152,,,
large_complex,SEIRS,0.3,1,1,0.2,0.006259282,0.002203085,0.002500026,0.004492184,0.969712548,0.860856917,0.887917807,0.95038756,,,
large_complex,SEIRS,0.3,1,1,0.3,0.006540946,0.002211728,0.002509229,0.004192754,0.942887952,0.859984753,0.887192528,0.922980944,,,
large_complex,SEIRS,0.3,1,1,0.4,0.007046854,0.002218733,0.002516626,0.004131988,0.911842307,0.859277286,0.886609642,0.903669771,,,
large_complex,SEIRS,0.3,1,1,0.5,0.00715973,0.002224422,0.002522747,0.003997546,0.884736914,0.858702391,0.886127684,0.863894298,,,
large_complex,SEIRS,0.3,1,1,0.6,0.007379655,0.002228974,0.002527382,0.00389854,0.858114454,0.858242079,0.885763837,0.881865557,,,
large_complex,SEIRS,0.3,1,1,0.7,0.007282406,0.002232818,0.002531248,0.003710775,0.847586501,0.857853099,0.885461413,0.867708519,,,
large_complex,SEIRS,0.3,1,1,0.8,0.007193328,0.002236338,0.002534769,0.003574138,0.838298109,0.857496749,0.885186906,0.809506544,,,
large_complex,SEIRS,0.3,1,1,0.9,0.00743278,0.002239953,0.00253844,0.003732499,0.811765867,0.857130299,0.884900918,0.778459889,,,
large_complex,SEIRS,0.3,1,1,1,0.007509182,0.00224408,0.002542721,0.003785065,0.79556162,0.856711626,0.884566909,nan,,,
large_complex,SEIRS,0.4,0.1,0.1,0.1,0.204265485,0.246867524,0.526296269,0.080094676,0.635306783,0.217935373,0.353271806,0.559231327,,,
large_complex,SEIRS,0.4,0.1,0.1,0.2,0.173656144,0.293344482,0.478096153,0.019894629,0.705483689,-0.525356013,0.751219535,0.597425846,,,
large_complex,SEIRS,0.4,0.1,0.1,0.3,0.14892273,0.312118743,0.45810631,0.009556104,0.763615142,-0.629600825,0.827533947,0.615776473,,,
large_complex,SEIRS,0.4,0.1,0.1,0.4,0.132497524,0.321235687,0.447877073,0.008853495,0.737817184,-0.666039334,0.819308926,0.576103958,,,
large_complex,SEIRS,0.4,0.1,0.1,0.5,0.115860486,0.326147656,0.440238338,0.009700164,0.763184671,-0.61403226,0.835973224,0.539959688,,,
large_complex,SEIRS,0.4,0.1,0.1,0.6,0.10333862,0.329333126,0.436235525,0.013644209,0.773519904,-0.630975262,0.850983223,0.503661434,,,
large_complex,SEIRS,0.4,0.1,0.1,0.7,0.091570662,0.331351071,0.433450329,0.018842931,0.800735279,-0.603986916,0.868950441,0.441579437,,,
large_complex,SEIRS,0.4,0.1,0.1,0.8,0.084668319,0.332982435,0.430585138,0.024715921,0.782174576,-0.587241302,0.858980747,0.374513591,,,
large_complex,SEIRS,0.4,0.1,0.1,0.9,0.075957321,0.333612102,0.428580777,0.030309333,0.784898923,-0.621233845,0.863332926,0.264738748,,,
large_complex,SEIRS,0.4,0.1,0.1,1,0.071981409,0.334010245,0.425920976,0.035529711,0.758324197,-0.593284102,0.843060129,nan,,,
large_complex,SEIRS,0.4,0.1,0.2,0.1,0.204233909,0.147851337,0.477647748,0.129869829,0.529172612,0.624744394,-0.024847642,0.527465743,,,
large_complex,SEIRS,0.4,0.1,0.2,0.2,0.173267003,0.18284234,0.404960196,0.054749556,0.627511788,0.301187078,0.602010441,0.555947957,,,
large_complex,SEIRS,0.4,0.1,0.2,0.3,0.149197604,0.197668966,0.373638248,0.03317361,0.694498225,-0.078162851,0.717806686,0.539106647,,,
large_complex,SEIRS,0.4,0.1,0.2,0.4,0.131587406,0.205190443,0.355399608,0.027083793,0.676399541,-0.260807702,0.72832109,0.527203446,,,
large_complex,SEIRS,0.4,0.1,0.2,0.5,0.116781202,0.209555535,0.343434381,0.026985944,0.682427062,-0.386313696,0.742705991,0.472472277,,,
large_complex,SEIRS,0.4,0.1,0.2,0.6,0.105612019,0.212614034,0.336900069,0.029876072,0.682608761,-0.44629016,0.750229852,0.462951967,,,
large_complex,SEIRS,0.4,0.1,0.2,0.7,0.093974183,0.214391903,0.33135457,0.033794206,0.704247122,-0.421034669,0.770245761,0.374341717,,,
large_complex,SEIRS,0.4,0.1,0.2,0.8,0.087540008,0.215763252,0.327904125,0.038019349,0.68505405,-0.483732804,0.755611491,0.321262899,,,
large_complex,SEIRS,0.4,0.1,0.2,0.9,0.079136766,0.216494757,0.324865875,0.042339465,0.700849753,-0.429166595,0.767303483,0.22361749,,,
large_complex,SEIRS,0.4,0.1,0.2,1,0.071245206,0.217147568,0.321232604,0.046671258,0.707122646,-0.470677636,0.778322105,nan,,,
large_complex,SEIRS,0.4,0.1,0.3,0.1,0.204917109,0.105701207,0.457458238,0.151200905,0.461215894,0.695815896,-0.206609646,0.526262725,,,
large_complex,SEIRS,0.4,0.1,0.3,0.2,0.174105227,0.132920735,0.373630534,0.072399251,0.581241215,0.609185631,0.510713601,0.525897187,,,
large_complex,SEIRS,0.4,0.1,0.3,0.3,0.151357012,0.144639412,0.335031275,0.046347017,0.61605552,0.534874997,0.62697776,0.514286009,,,
large_complex,SEIRS,0.4,0.1,0.3,0.4,0.131849916,0.150850179,0.313082182,0.037863194,0.656063519,0.437395791,0.68751705,0.495017058,,,
large_complex,SEIRS,0.4,0.1,0.3,0.5,0.116622308,0.154609986,0.299271229,0.036323774,0.66589862,0.389558445,0.710707711,0.461598421,,,
large_complex,SEIRS,0.4,0.1,0.3,0.6,0.104124546,0.156910817,0.290586718,0.038026652,0.685267796,0.30473798,0.73056383,0.400080576,,,
large_complex,SEIRS,0.4,0.1,0.3,0.7,0.095930407,0.158530841,0.284494262,0.041191399,0.656484442,0.214392346,0.712209212,0.359985608,,,
large_complex,SEIRS,0.4,0.1,0.3,0.8,0.086574598,0.159637352,0.27854115,0.04452642,0.660817271,0.152094587,0.714399707,0.288080658,,,
large_complex,SEIRS,0.4,0.1,0.3,0.9,0.076872256,0.160350611,0.274344694,0.048198034,0.703020325,0.155831314,0.755963192,0.219793831,,,
large_complex,SEIRS,0.4,0.1,0.3,1,0.072746616,0.160759866,0.271023867,0.052120232,0.672551099,0.016782283,0.734315944,nan,,,
large_complex,SEIRS,0.4,0.1,0.4,0.1,0.204086842,0.082343347,0.446174363,0.163284158,0.463700836,0.761592908,-0.285073673,0.50902378,,,
large_complex,SEIRS,0.4,0.1,0.4,0.2,0.173535611,0.104541799,0.354695673,0.081560664,0.571108822,0.747014152,0.458322501,0.543115769,,,
large_complex,SEIRS,0.4,0.1,0.4,0.3,0.149373105,0.114397934,0.312900024,0.054045891,0.656536296,0.732663259,0.64023887,0.510866978,,,
large_complex,SEIRS,0.4,0.1,0.4,0.4,0.131918562,0.119790357,0.288954139,0.044332579,0.62763055,0.680614579,0.644750515,0.461608001,,,
large_complex,SEIRS,0.4,0.1,0.4,0.5,0.11617702,0.122820254,0.274223521,0.042100344,0.662321386,0.647214584,0.687122806,0.421143207,,,
large_complex,SEIRS,0.4,0.1,0.4,0.6,0.104590262,0.12476731,0.264111706,0.04290267,0.663976007,0.59612647,0.699940077,0.392433832,,,
large_complex,SEIRS,0.4,0.1,0.4,0.7,0.093505708,0.126393938,0.255891711,0.045036017,0.673739477,0.585949368,0.717616289,0.349010238,,,
large_complex,SEIRS,0.4,0.1,0.4,0.8,0.084993363,0.127231681,0.249987791,0.048230606,0.659387676,0.571652236,0.708056101,0.295326312,,,
large_complex,SEIRS,0.4,0.1,0.4,0.9,0.078147768,0.128132033,0.246788634,0.051898888,0.659511406,0.511137294,0.70551114,0.213297965,,,
large_complex,SEIRS,0.4,0.1,0.4,1,0.072655645,0.12858813,0.243233115,0.055351486,0.665745428,0.493202514,0.715020652,nan,,,
large_complex,SEIRS,0.4,0.1,0.5,0.1,0.205226273,0.067468137,0.439039707,0.170569046,0.388372619,0.73290964,-0.368638155,0.480151443,,,
large_complex,SEIRS,0.4,0.1,0.5,0.2,0.174125463,0.086315401,0.342840342,0.088057774,0.513723427,0.786843302,0.376466025,0.513670435,,,
large_complex,SEIRS,0.4,0.1,0.5,0.3,0.150566881,0.094782413,0.298867535,0.059443414,0.59031988,0.775556644,0.569594593,0.483562078,,,
large_complex,SEIRS,0.4,0.1,0.5,0.4,0.131801898,0.099377842,0.273013189,0.048687678,0.617842012,0.727327084,0.62852989,0.444647473,,,
large_complex,SEIRS,0.4,0.1,0.5,0.5,0.118009684,0.102116684,0.256364767,0.045684011,0.594107983,0.693022762,0.621243326,0.405285527,,,
large_complex,SEIRS,0.4,0.1,0.5,0.6,0.10544246,0.104099476,0.246437232,0.04572439,0.632326484,0.687193604,0.666728343,0.384021584,,,
large_complex,SEIRS,0.4,0.1,0.5,0.7,0.094538971,0.105412418,0.23857397,0.048040194,0.637338481,0.688535385,0.676206742,0.325395766,,,
large_complex,SEIRS,0.4,0.1,0.5,0.8,0.087375179,0.106216912,0.231946197,0.05082774,0.613902192,0.643917591,0.654265056,0.265378431,,,
large_complex,SEIRS,0.4,0.1,0.5,0.9,0.078554086,0.106934512,0.228075475,0.054105218,0.644894799,0.64718468,0.686472466,0.172808075,,,
large_complex,SEIRS,0.4,0.1,0.5,1,0.072996116,0.107654421,0.224929196,0.057491439,0.649765513,0.62129894,0.692191917,nan,,,
large_complex,SEIRS,0.4,0.1,0.6,0.1,0.205097438,0.057335531,0.434716742,0.176541832,0.377922065,0.766210768,-0.413618041,0.478352899,,,
large_complex,SEIRS,0.4,0.1,0.6,0.2,0.173104913,0.073574232,0.33392298,0.092178105,0.525980714,0.785600629,0.359075934,0.461749623,,,
large_complex,SEIRS,0.4,0.1,0.6,0.3,0.151257231,0.081101807,0.289111674,0.063181801,0.558635678,0.804921689,0.523130269,0.477470326,,,
large_complex,SEIRS,0.4,0.1,0.6,0.4,0.133038409,0.085296108,0.262159049,0.051472542,0.5700848,0.792133505,0.574939703,0.426664995,,,
large_complex,SEIRS,0.4,0.1,0.6,0.5,0.119323394,0.087938411,0.245958596,0.047974813,0.577904829,0.761931958,0.594077812,0.407501951,,,
large_complex,SEIRS,0.4,0.1,0.6,0.6,0.105156056,0.089646582,0.23474068,0.048193915,0.630889132,0.755086501,0.655701355,0.368699942,,,
large_complex,SEIRS,0.4,0.1,0.6,0.7,0.094641475,0.090884297,0.226098307,0.049933514,0.629095608,0.753189286,0.660263363,0.326104906,,,
large_complex,SEIRS,0.4,0.1,0.6,0.8,0.087534286,0.091728378,0.220491381,0.052711431,0.618468079,0.713051832,0.650562202,0.258703161,,,
large_complex,SEIRS,0.4,0.1,0.6,0.9,0.079759656,0.092412694,0.215408168,0.055769406,0.617835512,0.728051349,0.654612885,0.191426038,,,
large_complex,SEIRS,0.4,0.1,0.6,1,0.072703022,0.093050146,0.211896178,0.059015387,0.641295383,0.713689589,0.678275494,nan,,,
large_complex,SEIRS,0.4,0.1,0.7,0.1,0.205245954,0.04970655,0.430503687,0.180069226,0.340906808,0.790564604,-0.442103924,0.445907357,,,
large_complex,SEIRS,0.4,0.1,0.7,0.2,0.174408767,0.064272268,0.328641781,0.095636049,0.48736135,0.806529232,0.30439326,0.483264583,,,
large_complex,SEIRS,0.4,0.1,0.7,0.3,0.15143765,0.071057346,0.281728046,0.065418915,0.551089456,0.817413142,0.502704319,0.479695926,,,
large_complex,SEIRS,0.4,0.1,0.7,0.4,0.13381733,0.074972135,0.255634363,0.054151229,0.571497509,0.809243936,0.569106512,0.405658492,,,
large_complex,SEIRS,0.4,0.1,0.7,0.5,0.1183993,0.077345032,0.237766183,0.050322047,0.585884412,0.810055807,0.595082482,0.421381879,,,
large_complex,SEIRS,0.4,0.1,0.7,0.6,0.105973831,0.078877054,0.226004257,0.049940919,0.609255981,0.810023976,0.630122079,0.353232077,,,
large_complex,SEIRS,0.4,0.1,0.7,0.7,0.094321435,0.080132667,0.216564537,0.051483246,0.619269846,0.784314837,0.641336292,0.317143518,,,
large_complex,SEIRS,0.4,0.1,0.7,0.8,0.086511341,0.081002051,0.211335274,0.054059218,0.632183781,0.785687649,0.660874041,0.275184463,,,
large_complex,SEIRS,0.4,0.1,0.7,0.9,0.07868361,0.081673576,0.205877929,0.05700055,0.629566751,0.779812596,0.661267709,0.197768922,,,
large_complex,SEIRS,0.4,0.1,0.7,1,0.076244902,0.0822148,0.203477263,0.06015819,0.60137731,0.770984712,0.635009373,nan,,,
large_complex,SEIRS,0.4,0.1,0.8,0.1,0.204707664,0.04410546,0.427161665,0.182498718,0.344686404,0.778142732,-0.466747241,0.439568529,,,
large_complex,SEIRS,0.4,0.1,0.8,0.2,0.174070192,0.05711095,0.32361715,0.097597481,0.493967003,0.827972281,0.297812641,0.476731472,,,
large_complex,SEIRS,0.4,0.1,0.8,0.3,0.151197868,0.063345367,0.275592087,0.067318861,0.530972158,0.837414437,0.481733052,0.439568297,,,
large_complex,SEIRS,0.4,0.1,0.8,0.4,0.132127595,0.066921116,0.248167887,0.055328176,0.599760079,0.847149655,0.586605149,0.444167061,,,
large_complex,SEIRS,0.4,0.1,0.8,0.5,0.117201061,0.069228223,0.230836934,0.051502631,0.597601238,0.836888263,0.601679669,0.415337143,,,
large_complex,SEIRS,0.4,0.1,0.8,0.6,0.105198216,0.070748715,0.219010199,0.051297141,0.60707414,0.825281077,0.622518643,0.35181065,,,
large_complex,SEIRS,0.4,0.1,0.8,0.7,0.094196158,0.071938824,0.210733582,0.052595303,0.63771883,0.825022449,0.656839774,0.339502163,,,
large_complex,SEIRS,0.4,0.1,0.8,0.8,0.087185643,0.072837973,0.204486539,0.055147325,0.611331303,0.832964303,0.63655022,0.256409854,,,
large_complex,SEIRS,0.4,0.1,0.8,0.9,0.079682536,0.073538263,0.19888553,0.057887151,0.61502082,0.812562673,0.641505399,0.190864036,,,
large_complex,SEIRS,0.4,0.1,0.8,1,0.07490681,0.074081921,0.195384285,0.061049822,0.598233319,0.811710483,0.626911706,nan,,,
