Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R,
large_complex,SIRS,1,0.9,0,0.9,0.084150531,0.855012975,0.042055682,0.042102701,0.362034119,nan,0.668839871,0.377403641,
large_complex,SIRS,1,0.9,0,1,0.084128612,0.855012975,0.044245393,0.039886918,0.326955999,nan,0.658360338,nan,
large_complex,SIRS,1,1,0,0.1,0.016625476,0.855012975,0.004033341,0.014812645,0.921753856,nan,0.678876478,0.908982471,
large_complex,SIRS,1,1,0,0.2,0.014247226,0.855012975,0.004203143,0.011591437,0.79787076,nan,0.664963443,0.78379188,
large_complex,SIRS,1,1,0,0.3,0.01321039,0.855012975,0.004401873,0.009910496,0.7001646,nan,0.649134862,0.696757229,
large_complex,SIRS,1,1,0,0.4,0.012646036,0.855012975,0.004612129,0.00882661,0.610447684,nan,0.632764861,0.61763831,
large_complex,SIRS,1,1,0,0.5,0.011899918,0.855012975,0.004816817,0.007730953,0.590757182,nan,0.617256462,0.590486088,
large_complex,SIRS,1,1,0,0.6,0.01171841,0.855012975,0.005007805,0.007170372,0.514882303,nan,0.60320606,0.523048359,
large_complex,SIRS,1,1,0,0.7,0.011609558,0.855012975,0.005186845,0.006722739,0.43683239,nan,0.590386646,0.446449543,
large_complex,SIRS,1,1,0,0.8,0.011433032,0.855012975,0.005341445,0.006287663,0.389320701,nan,0.579667273,0.383997497,
large_complex,SIRS,1,1,0,0.9,0.011317177,0.855012975,0.00547732,0.005943752,0.344317656,nan,0.570503834,0.369299389,
large_complex,SIRS,1,1,0,1,0.011159433,0.855012975,0.005590045,0.005626145,0.320867378,nan,0.56312908,nan,
