Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SEIRS,0.1,0.2,0.4,0.1,0.866419115,0.002239926,0.5480522,0.318678404,-0.680857724,-0.045708949,-0.397983105,-0.725433883
large_complex,SEIRS,0.1,0.2,0.4,0.2,0.793585374,0.003111432,0.55190988,0.240416251,-0.596982478,-0.103833531,-0.434317257,-0.615372893
large_complex,SEIRS,0.1,0.2,0.4,0.3,0.739354842,0.003794044,0.553971091,0.18313807,-0.557129356,-0.137018848,-0.445576295,-0.561760273
large_complex,SEIRS,0.1,0.2,0.4,0.4,0.695842305,0.0045719,0.553400993,0.13927021,-0.514773678,-0.175004773,-0.428295151,-0.516539244
large_complex,SEIRS,0.1,0.2,0.4,0.5,0.662622426,0.0052799,0.554106782,0.104554324,-0.501470504,-0.168007497,-0.4291587,-0.483385736
large_complex,SEIRS,0.1,0.2,0.4,0.6,0.636046846,0.005723982,0.555777787,0.075867247,-0.502988646,-0.204382658,-0.43993867,-0.462072126
large_complex,SEIRS,0.1,0.2,0.4,0.7,0.61374584,0.005951323,0.556438529,0.052630302,-0.498921787,-0.23720671,-0.441944154,-0.421531617
large_complex,SEIRS,0.1,0.2,0.4,0.8,0.594627403,0.006481492,0.557017513,0.032467664,-0.502389147,-0.23462188,-0.448771686,-0.383531986
large_complex,SEIRS,0.1,0.2,0.4,0.9,0.580747999,0.006778547,0.559937532,0.015480145,-0.494660487,-0.250699685,-0.445558829,-0.305282054
large_complex,SEIRS,0.1,0.2,0.4,1,0.564899899,0.007175714,0.55851949,0.002617443,-0.489558026,-0.223010068,-0.444186099,nan
large_complex,SEIRS,0.1,0.2,0.5,0.1,0.869311407,0.00175593,0.548797244,0.320979921,-0.737343328,0.075406917,-0.429097168,-0.725335872
large_complex,SEIRS,0.1,0.2,0.5,0.2,0.79123421,0.002476606,0.549661494,0.24079024,-0.584336709,-0.106532657,-0.427571826,-0.611350863
large_complex,SEIRS,0.1,0.2,0.5,0.3,0.737728451,0.003030292,0.552898409,0.183271838,-0.531532631,-0.124647655,-0.428482883,-0.537510674
large_complex,SEIRS,0.1,0.2,0.5,0.4,0.698003683,0.003522163,0.556671708,0.139132825,-0.504149205,-0.118690238,-0.426760555,-0.501164274
large_complex,SEIRS,0.1,0.2,0.5,0.5,0.662498005,0.003930467,0.555550319,0.104356815,-0.462104498,-0.164272828,-0.399434464,-0.461360169
large_complex,SEIRS,0.1,0.2,0.5,0.6,0.636836342,0.004334051,0.557246359,0.076504795,-0.502101586,-0.179093649,-0.442323704,-0.474288469
